Product ID,Recency,Frequency,Monetary,class
OFF-ST-10002605,57,5,334.56,3
TEC-AC-10002025,1048,1,196.0,4
OFF-LA-10000709,104,3,458.85,3
OFF-BOS-10004262,5,14,750.29,3
OFF-BI-10002937,19,4,482.8,3
TEC-AC-10001831,733,1,171.22,4
TEC-PH-10000376,41,7,693.31,3
OFF-PA-10004255,99,4,511.92,3
OFF-LA-10003973,110,6,2095.83,3
OFF-LA-10001383,688,1,304.32,4
OFF-FIS-10004067,903,4,262.77,4
OFF-SU-10001624,0,5,768.4,3
OFF-EN-10003455,499,3,642.6,4
OFF-IBI-10001951,209,12,348.3,3
TEC-AC-10003920,135,2,545.22,3
OFF-SU-10002550,34,7,971.71,3
OFF-ST-10002444,39,6,1016.78,3
OFF-FA-10003659,1,5,352.36,3
OFF-AR-10000034,97,6,727.58,3
OFF-BI-10003784,2,10,1381.2,3
OFF-SU-10003671,751,1,370.56,4
OFF-EAT-10004051,15,5,98.28,3
OFF-AR-10000812,174,3,598.4,3
OFF-FA-10001175,202,3,347.76,3
OFF-LA-10000519,60,6,1216.88,3
OFF-BI-10000320,13,10,701.1,3
FUR-FU-10003829,95,7,284.59,3
OFF-EN-10002816,48,4,810.18,3
OFF-LA-10004623,42,7,756.52,3
FUR-FU-10003142,152,6,817.34,3
OFF-ACM-10001112,300,2,246.6,4
OFF-LA-10002469,137,5,692.18,3
OFF-AR-10001271,97,5,1601.32,3
OFF-FA-10004175,145,5,725.8,3
OFF-WIL-10001069,0,16,557.0,3
OFF-PA-10001801,43,8,1468.83,3
OFF-FA-10000659,1422,1,657.72,4
OFF-PA-10003994,415,3,573.8,4
TEC-CO-10003568,196,1,260.16,3
OFF-ST-10004190,414,6,748.8,4
OFF-PA-10004111,101,6,1528.8,3
OFF-EN-10003817,102,5,478.8,3
OFF-AP-10000039,396,2,306.79,4
OFF-SU-10000952,369,3,399.6,4
OFF-SME-10004740,26,7,1141.2,3
OFF-CUI-10003923,362,4,478.76,4
OFF-JIF-10000556,253,2,156.29,3
OFF-FA-10004527,40,7,716.74,3
OFF-BI-10002571,86,6,371.26,3
OFF-BI-10000185,49,10,1697.44,3
OFF-PA-10004326,296,6,819.84,4
OFF-AR-10004116,271,1,116.78,4
OFF-PA-10000130,127,4,350.1,3
OFF-LA-10002199,71,7,374.0,3
OFF-FA-10001199,69,5,862.79,3
OFF-LA-10004709,56,4,411.26,3
OFF-SU-10000304,186,3,984.96,3
FUR-FU-10002685,41,2,93.5,3
OFF-LA-10000540,291,5,397.02,4
OFF-AR-10000676,1111,1,372.0,4
OFF-PA-10000726,240,4,958.37,3
OFF-GRE-10002555,546,3,206.68,4
OFF-BI-10001397,410,2,210.53,4
OFF-AR-10000411,947,2,258.23,4
FUR-FU-10003731,377,5,528.94,4
OFF-SU-10003567,623,4,808.32,4
OFF-STO-10003605,78,6,349.11,3
OFF-BI-10003400,51,7,512.0,3
OFF-STO-10001239,15,6,214.25,3
FUR-CH-10004448,1078,1,138.67,4
OFF-EAT-10004696,62,5,103.31,3
OFF-EN-10001727,138,1,35.42,3
OFF-FIS-10000628,48,3,850.65,3
TEC-MEM-10000178,81,4,517.16,3
OFF-LA-10000738,2,7,598.1,3
OFF-LA-10001658,18,6,730.71,3
OFF-XER-10003104,1227,3,63.17,4
OFF-AR-10000150,36,3,522.0,3
OFF-AR-10001752,30,7,1217.88,3
FUR-FU-10000260,21,4,755.61,3
OFF-CAR-10002031,52,7,827.19,3
OFF-FA-10002226,659,3,278.46,4
OFF-FA-10001727,55,6,1444.03,3
OFF-FA-10004344,16,6,954.96,3
OFF-LA-10004132,170,4,386.1,3
OFF-PA-10003808,415,2,374.76,4
OFF-LA-10004745,39,8,551.3,3
OFF-AR-10003631,344,4,1171.28,4
TEC-PAN-10002583,131,3,120.67,3
OFF-LA-10001677,212,3,1497.97,3
FUR-FU-10000287,1268,1,126.0,4
OFF-LA-10000869,323,4,1042.85,4
OFF-BI-10000305,226,7,1065.1,3
OFF-PA-10003936,608,4,255.31,4
OFF-AP-10004868,47,4,492.62,3
OFF-ELD-10003181,6,13,716.36,3
OFF-KRA-10003816,649,3,716.71,4
OFF-LA-10004164,74,5,551.58,3
OFF-FA-10002280,92,10,1349.0,3
OFF-BI-10004728,51,13,1473.96,3
OFF-LA-10001175,104,4,225.22,3
OFF-AME-10002081,7,6,577.87,3
OFF-FA-10003496,19,8,649.31,3
OFF-LA-10001549,201,2,440.34,3
OFF-FA-10001052,121,3,612.36,3
TEC-KON-10003077,577,2,103.26,4
OFF-SU-10004110,114,3,709.5,3
OFF-BI-10004624,370,6,1829.52,4
OFF-FA-10001520,405,3,1010.88,4
OFF-EN-10004590,106,5,564.64,3
OFF-SU-10002909,513,2,673.62,4
OFF-AP-10003884,197,1,541.98,3
OFF-PA-10004041,72,6,694.12,3
OFF-BIC-10001632,170,13,846.81,3
OFF-PA-10000304,23,6,598.75,3
OFF-LA-10000471,140,4,892.2,3
OFF-GLO-10002315,12,3,143.46,3
OFF-SAN-10003318,94,3,696.18,3
TEC-MEM-10001732,237,3,103.25,3
OFF-PA-10003943,133,5,512.75,3
OFF-LA-10001191,414,5,448.88,4
OFF-BI-10000174,16,9,1452.9,3
FUR-FU-10002088,402,7,666.32,4
OFF-FA-10000801,40,9,1129.02,3
FUR-CH-10004642,182,1,89.25,3
OFF-ST-10000650,117,5,850.86,3
OFF-BI-10004099,50,4,274.18,3
OFF-ROG-10002866,200,8,325.31,3
OFF-ST-10004325,1,9,958.62,3
OFF-BI-10000188,154,14,665.01,3
OFF-EN-10003887,1022,1,339.8,4
OFF-BI-10003012,63,11,931.1,3
OFF-AP-10003266,8,4,524.27,3
OFF-BI-10000232,34,3,430.26,3
OFF-BI-10004142,186,10,1438.62,3
OFF-SU-10000480,256,2,400.14,3
OFF-BI-10004185,728,2,306.6,4
FUR-FU-10004020,28,5,457.29,3
OFF-LA-10004425,680,5,291.89,4
FUR-ADV-10004159,92,3,346.08,3
OFF-ST-10000876,8,8,1609.74,3
OFF-HAR-10003514,90,5,235.94,3
OFF-LA-10000765,93,6,975.88,3
OFF-FA-10004310,414,2,205.8,4
FUR-CH-10000373,20,1,334.68,3
OFF-NOV-10004968,14,3,69.93,3
OFF-FA-10003838,40,5,1251.64,3
OFF-ENE-10004401,55,3,323.19,3
OFF-EN-10002749,1189,1,41.19,4
OFF-LA-10003503,32,6,307.2,3
OFF-PA-10002005,20,9,839.81,3
OFF-IBI-10001640,35,10,553.61,3
FUR-FU-10004421,16,2,250.58,3
OFF-AR-10001862,70,3,727.32,3
OFF-ADV-10000551,134,4,602.04,3
OFF-BRE-10000493,300,2,309.3,4
OFF-SU-10001891,77,5,428.63,3
OFF-FA-10001650,47,5,620.74,3
OFF-BI-10000928,688,6,334.95,4
OFF-FA-10003962,34,9,729.91,3
OFF-EN-10002592,42,5,995.52,3
OFF-JIF-10003677,193,2,236.12,3
FUR-CH-10003155,1055,1,147.89,4
OFF-LA-10000757,1430,1,372.6,4
OFF-PA-10001351,809,1,57.38,4
OFF-AME-10002652,61,5,500.89,3
OFF-LA-10000356,90,5,452.88,3
OFF-FA-10004705,29,6,991.44,3
OFF-BI-10003475,19,10,1832.23,3
FUR-BO-10003181,435,1,89.35,4
FUR-FU-10003096,15,3,341.55,3
OFF-IBI-10001772,184,16,654.53,3
OFF-ST-10003606,33,11,415.15,3
OFF-EN-10003567,484,3,725.34,4
OFF-FA-10003931,125,5,712.8,3
OFF-PA-10001166,217,10,700.99,3
FUR-FU-10000246,98,5,1324.65,3
OFF-FIS-10002784,76,7,309.02,3
OFF-BI-10003472,64,6,1074.48,3
OFF-FA-10000621,79,7,1076.15,3
TEC-LOG-10002218,93,3,1088.8,3
FUR-FU-10004597,254,4,832.5,3
OFF-EN-10001616,23,6,725.22,3
OFF-BI-10000765,51,7,234.82,3
FUR-TA-10000855,943,1,225.17,4
OFF-LA-10001546,39,5,838.5,3
OFF-SU-10001165,41,5,275.22,3
OFF-AR-10000634,68,7,408.31,3
OFF-LA-10002927,71,7,422.24,3
OFF-BI-10002907,83,4,347.08,3
OFF-FA-10004910,344,7,1131.41,4
OFF-BI-10004209,12,10,820.88,3
OFF-BIC-10003575,156,10,336.42,3
OFF-EN-10001979,501,9,1162.42,4
OFF-ST-10000378,448,1,249.12,4
OFF-PA-10004040,394,5,729.56,4
OFF-PA-10004888,85,8,685.58,3
OFF-ACM-10000570,310,5,220.53,4
OFF-FA-10003985,235,8,890.4,3
OFF-BI-10001927,274,1,508.03,4
OFF-LA-10001738,256,4,324.36,3
OFF-PA-10000048,755,3,140.19,4
OFF-LA-10000635,575,4,364.39,4
OFF-PA-10001849,351,1,115.99,4
OFF-BI-10003919,252,2,147.89,3
OFF-FA-10002047,124,4,370.47,3
OFF-PA-10004609,42,4,334.37,3
OFF-SU-10000113,765,2,343.6,4
OFF-FA-10004739,398,3,216.84,4
OFF-EN-10004305,515,1,68.18,4
OFF-STO-10003082,750,5,879.45,4
OFF-EN-10003111,110,3,774.88,3
OFF-BI-10004054,40,6,288.36,3
OFF-EN-10000232,823,2,236.11,4
OFF-FA-10002763,300,6,465.31,4
OFF-FA-10002453,574,3,598.93,4
OFF-FA-10003930,14,4,585.09,3
OFF-EN-10000454,49,6,739.03,3
OFF-EN-10000507,838,1,342.24,4
OFF-ST-10004479,308,1,117.36,4
OFF-LA-10003077,61,2,292.4,3
OFF-SU-10004919,495,1,784.55,4
FUR-FU-10000073,523,3,845.46,4
OFF-ST-10004258,412,6,722.83,4
OFF-ACC-10002772,1,13,556.42,3
OFF-FA-10003749,180,1,68.35,3
OFF-PA-10000827,377,3,452.88,4
OFF-HAR-10000187,308,4,423.58,4
OFF-STO-10003342,271,5,739.3,4
OFF-CAR-10001746,6,14,594.72,3
OFF-LA-10002868,146,5,455.54,3
TEC-MA-10001296,78,2,62.75,3
OFF-PA-10003072,114,6,426.38,3
OFF-PA-10003232,253,2,749.88,3
OFF-PA-10001800,54,8,520.99,3
OFF-ST-10001513,757,1,344.96,4
OFF-EN-10002621,8,5,183.86,3
OFF-PA-10001937,19,7,518.4,3
OFF-ST-10001869,558,2,507.64,4
OFF-FA-10002015,49,7,962.55,3
OFF-PA-10001259,1303,1,71.28,4
FUR-FU-10004666,86,3,475.31,3
OFF-GRE-10003334,154,3,687.06,3
OFF-GRE-10002109,419,5,916.11,4
TEC-CO-10003597,1406,1,1049.16,4
OFF-LA-10000404,33,5,754.65,3
OFF-LA-10002289,49,7,1049.64,3
OFF-IBI-10004916,1,10,498.76,3
OFF-LA-10001676,107,5,742.56,3
OFF-ACC-10002425,135,5,810.26,3
OFF-SU-10001794,31,6,1253.12,3
OFF-FA-10001030,99,2,277.8,3
OFF-FA-10004781,69,6,523.33,3
OFF-BI-10003713,9,9,832.24,3
OFF-SU-10004902,334,3,272.85,4
OFF-BI-10000439,42,4,279.19,3
OFF-WIL-10001979,205,10,867.97,3
OFF-EN-10003559,35,9,1196.35,3
OFF-SU-10002230,22,1,93.6,3
FUR-FU-10004800,259,3,191.1,4
OFF-EN-10003834,82,2,319.28,3
OFF-BI-10003031,406,3,297.56,4
FUR-FU-10002597,42,7,628.37,3
OFF-PA-10004285,4,6,724.11,3
OFF-STO-10000924,211,5,432.9,3
OFF-ACC-10002834,232,5,340.86,3
OFF-EN-10000694,602,2,238.85,4
OFF-AR-10000513,425,2,175.68,4
OFF-SU-10001225,42,8,339.3,3
OFF-BI-10000115,37,12,960.84,3
OFF-PA-10000210,572,1,499.5,4
OFF-CAR-10002054,5,11,1436.46,3
OFF-SU-10002342,29,4,2483.51,3
OFF-LA-10003297,1317,1,44.52,4
OFF-PA-10002036,112,5,732.24,3
OFF-FA-10000624,41,7,858.48,3
OFF-ELI-10003179,155,4,229.81,3
FUR-CH-10000182,438,1,386.2,4
OFF-PA-10000745,40,6,874.47,3
OFF-BI-10001892,12,6,1014.3,3
OFF-PA-10003893,28,7,556.4,3
OFF-NOV-10000986,639,2,41.2,4
OFF-BI-10003646,93,8,1052.74,3
FUR-FU-10002185,705,1,220.56,4
OFF-AME-10000440,413,3,155.71,4
OFF-FA-10002101,336,2,248.4,4
OFF-KLE-10002118,217,5,359.1,3
OFF-ACM-10003591,53,5,184.72,3
OFF-AVE-10003465,43,11,405.06,3
OFF-PA-10002944,75,5,864.24,3
OFF-FA-10004449,245,2,608.44,3
OFF-BI-10001199,9,10,798.04,3
OFF-PA-10003718,8,6,657.66,3
OFF-LA-10000508,193,5,817.53,3
OFF-AME-10002557,147,7,276.05,3
OFF-BI-10001430,21,13,1198.85,3
OFF-LA-10001375,260,4,204.75,4
OFF-SU-10004705,286,5,1091.52,4
OFF-AR-10001612,331,1,57.96,4
OFF-LA-10002354,58,5,953.06,3
OFF-PA-10002941,106,3,104.16,3
OFF-SAN-10003152,146,4,717.21,3
OFF-LA-10002650,173,7,722.23,3
FUR-FU-10000444,190,2,159.94,3
OFF-BI-10002287,117,4,172.22,3
OFF-FA-10003007,107,3,1233.23,3
OFF-FA-10001126,113,4,425.65,3
TEC-AC-10000025,48,1,269.78,3
OFF-PA-10001534,193,5,635.04,3
FUR-CH-10002017,135,5,676.66,3
OFF-PA-10000552,133,5,281.23,3
OFF-BI-10003124,339,9,1073.88,4
OFF-FA-10001551,28,5,667.47,3
OFF-BI-10004002,7,7,486.13,3
OFF-STI-10001162,37,5,333.56,3
FUR-IKE-10003251,33,1,69.14,3
OFF-LA-10002805,506,2,164.19,4
OFF-FA-10004684,31,4,473.0,3
OFF-TEN-10003211,14,12,242.89,3
OFF-SU-10001595,189,1,568.01,3
OFF-AP-10000653,145,3,560.67,3
FUR-CH-10002362,537,1,108.36,4
OFF-AR-10001479,353,2,178.75,4
OFF-FA-10003112,84,7,531.79,3
OFF-EN-10004007,1127,1,249.12,4
OFF-EAT-10004979,104,2,232.95,3
OFF-STO-10003604,453,3,196.56,4
OFF-LA-10003236,470,7,447.52,4
OFF-LA-10002741,96,6,524.25,3
OFF-AVE-10004159,184,4,694.23,3
OFF-EN-10000543,119,4,387.84,3
OFF-ST-10000136,162,2,1913.54,3
TEC-MA-10002525,75,1,134.35,3
OFF-PA-10001761,71,7,606.92,3
OFF-SU-10001476,337,4,789.66,4
FUR-FU-10002030,418,2,382.36,4
OFF-FA-10002268,615,3,174.08,4
OFF-FA-10001680,489,6,524.55,4
OFF-LA-10001312,358,6,633.31,4
OFF-AR-10003806,778,1,190.44,4
OFF-AR-10003249,810,1,121.9,4
OFF-AR-10000821,685,4,1059.16,4
OFF-PA-10003296,124,2,127.09,3
OFF-LA-10001292,125,7,854.48,3
OFF-FA-10001228,378,6,488.38,4
OFF-BI-10002792,50,5,305.35,3
OFF-PA-10002606,92,4,998.98,3
TEC-AC-10003237,5,3,443.08,3
OFF-LA-10002731,69,3,451.33,3
OFF-AR-10001072,44,9,837.18,3
OFF-SU-10001343,53,2,135.18,3
OFF-AR-10003156,267,5,479.55,4
OFF-FA-10003495,48,7,1308.42,3
OFF-CAR-10002931,179,12,1002.63,3
OFF-CAM-10001191,237,4,257.4,3
OFF-BI-10004581,408,1,331.8,4
OFF-FA-10003885,453,7,808.66,4
OFF-ST-10002608,102,11,829.13,3
OFF-FA-10002569,425,4,574.94,4
OFF-AR-10004454,104,5,516.04,3
OFF-PA-10000019,8,8,1101.6,3
OFF-STO-10003802,26,6,359.29,3
OFF-IBI-10003732,15,9,413.46,3
OFF-BI-10004148,449,3,259.2,4
TEC-MA-10002268,687,1,833.77,4
OFF-PA-10002101,1048,1,366.75,4
OFF-ENE-10002784,8,6,204.96,3
OFF-CAM-10002734,252,1,469.8,3
OFF-BRE-10004310,436,2,123.73,4
OFF-PA-10001215,57,3,571.3,3
OFF-BI-10002557,209,8,514.15,3
OFF-PA-10002246,27,6,522.45,3
OFF-ENE-10001117,929,1,170.5,4
OFF-GLO-10000201,159,2,142.68,3
OFF-ENE-10003549,1002,3,103.42,4
OFF-FA-10003605,112,5,1161.6,3
FUR-ELD-10004559,240,2,132.53,3
OFF-STI-10000286,139,4,357.0,3
OFF-BI-10004510,772,1,281.95,4
FUR-FU-10000221,106,9,847.34,3
OFF-STO-10001310,131,6,225.96,3
OFF-AME-10001489,2,4,69.13,3
OFF-BI-10000501,256,4,486.47,3
OFF-FA-10004447,26,9,1368.38,3
OFF-FA-10004993,671,2,145.5,4
OFF-AR-10004153,841,5,220.87,4
OFF-EN-10004254,566,1,105.41,4
OFF-BI-10003981,284,7,856.24,4
OFF-WIL-10000604,20,13,1008.38,3
OFF-PA-10001495,426,3,359.98,4
OFF-LA-10001038,75,6,1451.88,3
OFF-ELI-10000044,323,4,505.05,4
OFF-CAR-10004229,7,16,1004.06,3
FUR-BO-10004098,646,1,2379.46,4
FUR-TA-10004468,491,1,1081.08,4
OFF-ST-10000016,75,6,598.71,3
OFF-PA-10000527,421,1,71.78,4
OFF-BI-10001267,226,5,430.67,3
OFF-LA-10003717,205,5,120.96,3
OFF-EN-10001311,1344,1,208.8,4
OFF-BI-10001249,103,22,1920.9,3
OFF-SU-10000148,139,2,741.12,3
TEC-AC-10004877,387,5,1222.68,4
OFF-XER-10004042,57,6,261.22,3
OFF-AR-10000249,257,6,566.77,3
OFF-OIC-10003028,552,2,56.7,4
OFF-LA-10002401,145,6,633.58,3
OFF-BI-10000963,36,10,744.74,3
OFF-EN-10000387,77,3,249.21,3
OFF-LA-10000438,1202,2,434.4,4
OFF-KIT-10004732,484,2,217.47,4
OFF-AR-10001029,163,2,253.92,3
OFF-LA-10000108,196,4,517.55,3
OFF-LA-10002475,63,6,410.82,3
FUR-HON-10000191,328,5,914.69,4
OFF-BI-10000136,19,13,1291.07,3
OFF-AR-10004132,389,3,326.11,4
OFF-LA-10001800,160,6,858.06,3
OFF-AR-10000431,804,1,44.4,4
OFF-HON-10001204,57,5,387.74,3
OFF-SME-10001149,8,12,930.31,3
OFF-CAR-10003373,21,13,632.7,3
OFF-EN-10003977,16,6,1033.76,3
OFF-LA-10002159,131,4,191.7,3
FUR-FU-10000820,27,4,465.53,3
OFF-AVE-10000894,812,4,250.66,4
OFF-SU-10000178,12,8,969.66,3
OFF-GLO-10001233,442,2,79.2,4
OFF-ACM-10003278,541,2,351.12,4
OFF-LA-10000598,114,6,855.42,3
OFF-PA-10004082,100,7,1149.12,3
OFF-NOV-10003401,99,3,73.44,3
OFF-LA-10004777,44,10,993.6,3
OFF-SU-10002961,31,3,256.5,3
FUR-FU-10001902,337,1,242.78,4
OFF-EN-10001990,273,6,630.48,4
OFF-STO-10004503,373,6,1202.8,4
OFF-EN-10004525,77,7,574.13,3
OFF-BI-10000106,214,8,510.53,3
OFF-STI-10000937,428,1,23.61,4
OFF-AVE-10004312,56,10,799.48,3
OFF-PA-10003681,105,2,123.71,3
OFF-AR-10002346,20,5,586.74,3
OFF-FA-10001871,557,3,355.08,4
OFF-LA-10000880,134,3,345.45,3
OFF-BIN-10001385,222,14,592.68,3
OFF-BI-10003392,44,5,456.46,3
OFF-FA-10004968,314,4,288.73,4
FUR-FU-10003464,833,4,592.18,4
OFF-ST-10003426,70,6,433.88,3
OFF-BI-10004028,42,9,801.85,3
OFF-LA-10001793,13,2,174.0,3
OFF-LA-10000818,410,1,103.68,4
OFF-AVE-10004827,18,14,304.04,3
OFF-PA-10002230,106,4,366.53,3
OFF-AR-10004685,58,7,316.69,3
OFF-ENE-10000935,142,2,579.42,3
OFF-AR-10003023,545,2,178.8,4
OFF-FA-10002058,408,4,514.78,4
OFF-PA-10001639,81,7,627.48,3
OFF-AR-10002847,214,3,652.24,3
OFF-BI-10003519,401,1,1156.61,4
OFF-ENE-10002093,37,5,157.81,3
OFF-BI-10004145,37,12,544.81,3
OFF-SU-10001397,404,1,37.2,4
OFF-BI-10003309,210,6,992.58,3
OFF-BI-10000822,98,5,277.07,3
OFF-GLO-10004123,422,2,335.58,4
OFF-PA-10004968,37,4,774.49,3
OFF-PA-10002709,26,2,843.18,3
OFF-PA-10003172,12,8,717.98,3
FUR-ELD-10001413,345,5,415.8,4
OFF-NOV-10003578,92,3,74.52,3
OFF-SU-10003209,120,2,120.75,3
OFF-BI-10004440,139,6,347.41,3
FUR-FU-10001918,26,8,697.2,3
OFF-PA-10003848,103,8,790.56,3
OFF-LA-10001634,25,7,688.0,3
OFF-LA-10000190,190,5,516.94,3
OFF-FA-10003891,55,6,484.93,3
FUR-FU-10001893,778,1,195.72,4
TEC-PH-10002185,72,5,273.83,3
OFF-AR-10002399,198,7,620.26,3
OFF-AVE-10004708,5,13,426.97,3
OFF-BI-10004388,75,6,424.32,3
OFF-BI-10002072,61,5,564.85,3
OFF-LA-10003148,463,5,307.44,4
OFF-FA-10003595,176,4,394.75,3
OFF-PA-10000528,125,4,275.62,3
OFF-PA-10001804,251,8,722.78,3
OFF-CUI-10003670,875,3,350.88,4
OFF-FA-10004233,827,3,161.17,4
OFF-PA-10001733,1317,1,53.76,4
FUR-CH-10003143,558,1,236.76,4
OFF-AR-10003504,34,7,673.67,3
OFF-EN-10003661,62,5,182.82,3
OFF-EN-10002849,462,2,206.89,4
OFF-AR-10001427,105,4,203.32,3
OFF-FA-10000834,310,4,116.34,4
OFF-FA-10000136,330,2,226.04,4
OFF-BIC-10001458,138,4,92.87,3
OFF-LA-10004495,376,9,1122.18,4
OFF-PA-10003939,485,1,313.34,4
OFF-BI-10004376,82,2,249.84,3
OFF-LA-10002381,301,2,153.38,4
OFF-ADV-10002549,307,4,446.47,4
OFF-PA-10002671,29,1,427.68,3
OFF-LA-10002486,68,5,735.32,3
OFF-EN-10001154,197,6,289.98,3
OFF-BIC-10001682,57,6,195.8,3
OFF-PA-10004519,7,4,305.54,3
FUR-FU-10002396,114,5,629.0,3
FUR-ADV-10001855,167,4,89.66,3
OFF-PA-10004835,40,2,398.4,3
OFF-TEN-10002817,21,9,476.01,3
OFF-CAM-10000726,83,5,214.27,3
OFF-LA-10003851,48,2,175.0,3
OFF-LA-10001873,565,1,51.84,4
OFF-PA-10004766,914,1,90.0,4
OFF-ELI-10002160,491,2,120.75,4
OFF-CAR-10000150,57,10,640.58,3
OFF-SU-10003683,84,3,414.92,3
OFF-LA-10001607,252,6,756.0,3
OFF-FA-10001651,13,3,250.98,3
OFF-ACC-10003745,317,4,117.94,4
FUR-FU-10003901,372,3,289.88,4
OFF-FA-10003734,27,7,437.77,3
OFF-FA-10000207,552,1,154.98,4
FUR-FU-10000018,1204,1,132.34,4
FUR-FU-10004586,2,6,232.4,3
OFF-EAT-10002674,463,4,548.43,4
OFF-ST-10003172,42,8,497.6,3
OFF-SU-10001840,1303,1,86.33,4
FUR-FU-10004351,27,6,1028.54,3
OFF-CAM-10000192,394,1,20.39,4
OFF-AR-10000401,1297,1,131.8,4
OFF-FA-10002175,356,2,388.72,4
OFF-KRA-10000695,33,3,233.43,3
OFF-FA-10004698,342,5,916.11,4
TEC-PH-10004700,292,4,707.29,4
TEC-PH-10003442,47,5,511.5,3
OFF-STO-10003395,141,3,48.78,3
OFF-SME-10004256,225,5,243.94,3
OFF-AR-10004757,21,11,575.97,3
OFF-BI-10002222,79,8,747.19,3
OFF-LA-10000203,6,10,763.68,3
OFF-FA-10003546,225,1,53.04,3
OFF-EN-10003422,1154,1,308.64,4
OFF-PA-10000349,21,9,355.57,3
FUR-FU-10001731,6,8,526.52,3
OFF-ACC-10001285,22,12,441.01,3
OFF-ADV-10004228,705,1,190.08,4
OFF-LA-10000989,175,5,209.92,3
OFF-LA-10000536,138,3,691.65,3
OFF-FA-10002637,583,1,47.45,4
TEC-AC-10002134,114,3,455.62,3
FUR-FU-10001940,9,10,1069.82,3
OFF-ADV-10001437,288,4,312.35,4
OFF-BOS-10002041,34,3,79.38,3
TEC-AC-10000342,893,1,114.77,4
OFF-FA-10003463,49,7,2102.4,3
OFF-FA-10000907,198,1,273.12,3
OFF-SU-10004664,89,4,960.52,3
OFF-BI-10000279,21,4,273.1,3
OFF-FA-10001567,58,7,333.93,3
OFF-BI-10002976,96,4,408.04,3
OFF-EN-10002961,848,1,45.6,4
OFF-EN-10000428,474,1,326.25,4
FUR-DEF-10004936,266,3,96.12,4
OFF-AR-10001244,411,1,345.41,4
OFF-ST-10001227,23,10,2118.6,3
OFF-EN-10001669,1050,1,207.62,4
OFF-AR-10003673,188,4,904.91,3
OFF-EN-10001680,48,3,532.33,3
OFF-KRA-10002170,184,5,378.12,3
OFF-PA-10001595,401,1,178.2,4
OFF-PA-10000501,478,3,781.84,4
OFF-EAT-10003405,71,7,165.17,3
OFF-KRA-10000492,1299,2,35.41,4
TEC-APP-10000530,1283,1,50.09,4
OFF-ST-10001195,42,10,683.88,3
OFF-SU-10002611,23,4,290.49,3
OFF-ELI-10000443,34,3,139.23,3
TEC-OKI-10000592,376,2,119.36,4
TEC-LOG-10002262,98,3,201.37,3
FUR-DEF-10003676,49,4,62.5,3
OFF-LA-10004020,57,3,264.0,3
OFF-BI-10001456,42,1,123.84,3
OFF-ADV-10000308,186,5,485.1,3
OFF-EN-10003685,1048,1,271.4,4
OFF-EN-10002065,15,7,888.48,3
FUR-FU-10004483,406,4,491.81,4
OFF-PA-10000824,1206,1,71.71,4
OFF-BI-10003476,20,6,847.47,3
OFF-BI-10002309,467,6,554.65,4
OFF-AR-10002467,286,3,227.08,4
OFF-ENE-10000516,133,3,58.75,3
OFF-LA-10002673,60,4,207.0,3
TEC-AC-10004683,1083,1,71.06,4
OFF-BI-10000301,70,13,767.99,3
OFF-LA-10002271,232,5,213.14,3
OFF-LA-10000897,55,4,160.89,3
OFF-BI-10004352,399,2,170.78,4
OFF-EN-10001443,187,6,911.18,3
OFF-LA-10003967,204,1,273.75,3
TEC-MA-10001966,1080,1,680.28,4
OFF-BI-10001634,117,6,497.95,3
OFF-LA-10004239,183,4,354.78,3
TEC-PH-10001084,538,1,39.13,4
OFF-SU-10000272,491,1,288.0,4
OFF-PA-10003016,242,5,379.31,3
TEC-LOG-10000546,48,4,556.32,3
OFF-SAN-10003368,10,13,899.1,3
OFF-KRA-10000113,138,5,140.82,3
OFF-ST-10000918,8,7,582.06,3
FUR-FU-10000409,651,3,302.6,4
OFF-BI-10000216,36,3,163.42,3
OFF-CUI-10002506,1264,1,65.13,4
OFF-BI-10004712,90,10,556.8,3
OFF-FA-10001526,4,3,333.24,3
OFF-LA-10002876,73,3,124.57,3
OFF-BI-10004483,209,8,720.49,3
OFF-FA-10001213,870,1,55.44,4
OFF-NOV-10004048,29,5,118.37,3
OFF-AR-10002710,37,4,291.07,3
OFF-FA-10003836,134,6,351.12,3
OFF-BI-10001758,771,4,746.53,4
OFF-ST-10001505,502,8,881.45,4
OFF-HON-10000966,422,5,557.28,4
OFF-STO-10004302,224,4,120.49,3
OFF-SAN-10001326,43,3,68.38,3
FUR-FU-10002637,104,4,398.5,3
OFF-FA-10000999,82,2,148.5,3
FUR-FU-10002407,34,1,182.88,3
OFF-LA-10004677,91,2,156.46,3
OFF-ELI-10001685,117,8,501.6,3
OFF-PA-10002231,408,1,285.7,4
OFF-AR-10001738,110,3,2044.55,3
FUR-FU-10003370,18,6,1192.74,3
OFF-EN-10003885,1256,1,22.56,4
OFF-AR-10004485,841,2,80.97,4
OFF-ACC-10003806,68,3,46.8,3
OFF-FA-10002358,7,3,827.7,3
OFF-FA-10004880,256,3,1027.49,3
OFF-XER-10000482,16,5,144.46,3
OFF-FA-10001684,208,5,338.72,3
TEC-AC-10001635,547,3,999.22,4
OFF-PA-10003883,156,5,470.29,3
FUR-TEN-10004147,201,2,68.42,3
OFF-PA-10003002,471,1,312.42,4
OFF-AP-10003079,385,2,446.08,4
TEC-AC-10003548,615,2,231.88,4
OFF-LA-10004614,97,3,393.81,3
OFF-ST-10002250,148,1,172.51,3
TEC-AC-10001542,972,3,415.58,4
